,batting_team,bowling_team,venue,runs_left,balls_left,wickets_left,runs_target_y,crr,rrr,result
198669,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",159.0,111,10,172.0,8.7,8.6,0
198670,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",155.0,110,10,172.0,10.2,8.5,0
198671,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",151.0,109,10,172.0,11.5,8.3,0
198672,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",149.0,108,10,172.0,11.5,8.3,0
198673,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",149.0,107,10,172.0,10.6,8.4,0
198674,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",149.0,106,10,172.0,9.9,8.4,0
198675,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",149.0,105,9,172.0,9.2,8.5,0
198676,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",149.0,104,9,172.0,8.6,8.6,0
198677,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",149.0,103,9,172.0,8.1,8.7,0
198678,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",145.0,102,9,172.0,9.0,8.5,0
198679,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",144.0,101,9,172.0,8.8,8.6,0
198680,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",144.0,100,9,172.0,8.4,8.6,0
198681,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",144.0,99,8,172.0,8.0,8.7,0
198682,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",143.0,98,8,172.0,7.9,8.8,0
198683,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",143.0,97,8,172.0,7.6,8.8,0
198684,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",139.0,96,8,172.0,8.2,8.7,0
198685,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",139.0,95,8,172.0,7.9,8.8,0
198686,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",139.0,94,8,172.0,7.6,8.9,0
198687,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",139.0,93,8,172.0,7.3,9.0,0
198688,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",138.0,92,8,172.0,7.3,9.0,0
198689,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",138.0,91,8,172.0,7.0,9.1,0
198690,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",137.0,90,8,172.0,7.0,9.1,0
198691,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",136.0,89,8,172.0,7.0,9.2,0
198692,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",136.0,88,8,172.0,6.8,9.3,0
198693,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",132.0,87,8,172.0,7.3,9.1,0
198694,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",132.0,86,8,172.0,7.1,9.2,0
198695,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",130.0,85,8,172.0,7.2,9.2,0
198696,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",129.0,84,8,172.0,7.2,9.2,0
198697,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",129.0,83,8,172.0,7.0,9.3,0
198698,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",128.0,82,8,172.0,6.9,9.4,0
198699,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",128.0,81,8,172.0,6.8,9.5,0
198700,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",128.0,80,8,172.0,6.6,9.6,0
198701,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",127.0,79,8,172.0,6.6,9.6,0
198702,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",126.0,78,8,172.0,6.6,9.7,0
198703,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",125.0,77,8,172.0,6.6,9.7,0
198704,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",125.0,76,7,172.0,6.4,9.9,0
198705,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",124.0,75,7,172.0,6.4,9.9,0
198706,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",123.0,74,7,172.0,6.4,10.0,0
198707,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",122.0,73,7,172.0,6.4,10.0,0
198708,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",122.0,72,7,172.0,6.2,10.2,0
198709,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",122.0,71,7,172.0,6.1,10.3,0
198710,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",121.0,70,7,172.0,6.1,10.4,0
198711,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",120.0,69,7,172.0,6.1,10.4,0
198712,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",120.0,68,7,172.0,6.0,10.6,0
198713,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",119.0,67,7,172.0,6.0,10.7,0
198714,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",119.0,66,7,172.0,5.9,10.8,0
198715,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",118.0,65,7,172.0,5.9,10.9,0
198716,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",116.0,64,7,172.0,6.0,10.9,0
198717,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",114.0,63,7,172.0,6.1,10.9,0
198718,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",112.0,62,7,172.0,6.2,10.8,0
198719,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",111.0,61,7,172.0,6.2,10.9,0
198720,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",110.0,60,7,172.0,6.2,11.0,0
198721,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",106.0,59,7,172.0,6.5,10.8,0
198722,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",105.0,58,7,172.0,6.5,10.9,0
198723,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",105.0,57,7,172.0,6.4,11.1,0
198724,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",104.0,56,7,172.0,6.4,11.1,0
198725,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",104.0,55,7,172.0,6.3,11.3,0
198726,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",103.0,54,7,172.0,6.3,11.4,0
198727,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",102.0,53,7,172.0,6.3,11.5,0
198728,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",101.0,52,7,172.0,6.3,11.7,0
198729,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",97.0,51,7,172.0,6.5,11.4,0
198730,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",96.0,50,7,172.0,6.5,11.5,0
198731,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",95.0,49,7,172.0,6.5,11.6,0
198732,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",91.0,48,7,172.0,6.8,11.4,0
198733,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",87.0,47,7,172.0,7.0,11.1,0
198734,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",83.0,46,7,172.0,7.2,10.8,0
198735,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",82.0,45,7,172.0,7.2,10.9,0
198736,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",81.0,45,7,172.0,7.3,10.8,0
198737,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",80.0,45,7,172.0,7.4,10.7,0
198738,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",80.0,44,6,172.0,7.3,10.9,0
198739,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",80.0,43,6,172.0,7.2,11.2,0
198740,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",79.0,42,6,172.0,7.2,11.3,0
198741,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",79.0,41,6,172.0,7.1,11.6,0
198742,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",78.0,40,6,172.0,7.0,11.7,0
198743,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",77.0,39,6,172.0,7.0,11.8,0
198744,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",76.0,38,6,172.0,7.0,12.0,0
198745,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",76.0,37,6,172.0,6.9,12.3,0
198746,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",75.0,36,6,172.0,6.9,12.5,0
198747,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",74.0,35,6,172.0,6.9,12.7,0
198748,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",68.0,34,6,172.0,7.3,12.0,0
198749,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",64.0,33,6,172.0,7.4,11.6,0
198750,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",63.0,32,6,172.0,7.4,11.8,0
198751,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",62.0,31,6,172.0,7.4,12.0,0
198752,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",61.0,30,6,172.0,7.4,12.2,0
198753,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",60.0,29,6,172.0,7.4,12.4,0
198754,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",60.0,28,6,172.0,7.3,12.9,0
198755,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",59.0,27,6,172.0,7.3,13.1,0
198756,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",58.0,26,6,172.0,7.3,13.4,0
198757,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",57.0,25,6,172.0,7.3,13.7,0
198758,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",56.0,24,6,172.0,7.2,14.0,0
198759,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",55.0,23,6,172.0,7.2,14.3,0
198760,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",55.0,22,6,172.0,7.2,15.0,0
198761,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",54.0,21,6,172.0,7.2,15.4,0
198762,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",52.0,20,6,172.0,7.2,15.6,0
198763,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",48.0,19,6,172.0,7.4,15.2,0
198764,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",46.0,18,6,172.0,7.4,15.3,0
198765,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",45.0,17,6,172.0,7.4,15.9,0
198766,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",39.0,16,6,172.0,7.7,14.6,0
198767,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",39.0,15,6,172.0,7.6,15.6,0
198768,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",33.0,14,6,172.0,7.9,14.1,0
198769,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",31.0,13,6,172.0,7.9,14.3,0
198770,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",25.0,12,6,172.0,8.2,12.5,0
198771,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",24.0,11,6,172.0,8.1,13.1,0
198772,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",22.0,10,6,172.0,8.2,13.2,0
198773,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",21.0,9,6,172.0,8.2,14.0,0
198774,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",17.0,8,6,172.0,8.3,12.8,0
198775,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",16.0,7,6,172.0,8.3,13.7,0
198776,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",14.0,6,6,172.0,8.3,14.0,0
198777,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",13.0,5,6,172.0,8.3,15.6,0
198778,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",12.0,4,6,172.0,8.3,18.0,0
198779,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",12.0,3,6,172.0,8.2,24.0,0
198780,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",10.0,2,6,172.0,8.2,30.0,0
198781,Delhi Capitals,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",6.0,1,6,172.0,8.4,36.0,0
198909,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",170.0,119,10,172.0,12.0,8.6,1
198910,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",170.0,118,10,172.0,6.0,8.6,1
198911,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",170.0,117,10,172.0,4.0,8.7,1
198912,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",169.0,116,10,172.0,4.5,8.7,1
198913,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",168.0,115,10,172.0,4.8,8.8,1
198914,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",167.0,114,10,172.0,5.0,8.8,1
198916,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",167.0,113,10,172.0,4.3,8.9,1
198917,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",165.0,112,10,172.0,5.2,8.8,1
198918,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",163.0,111,10,172.0,6.0,8.8,1
198919,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",161.0,110,10,172.0,6.6,8.8,1
198920,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",157.0,109,10,172.0,8.2,8.6,1
198921,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",157.0,108,10,172.0,7.5,8.7,1
198922,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",157.0,107,10,172.0,6.9,8.8,1
198923,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",153.0,106,10,172.0,8.1,8.7,1
198924,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",153.0,105,10,172.0,7.6,8.7,1
198925,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",152.0,104,10,172.0,7.5,8.8,1
198926,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",151.0,103,10,172.0,7.4,8.8,1
198927,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",151.0,102,10,172.0,7.0,8.9,1
198928,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",147.0,101,10,172.0,7.9,8.7,1
198929,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",143.0,100,10,172.0,8.7,8.6,1
198930,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",143.0,99,10,172.0,8.3,8.7,1
198931,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",143.0,98,10,172.0,7.9,8.8,1
198932,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",142.0,97,10,172.0,7.8,8.8,1
198933,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",141.0,96,10,172.0,7.8,8.8,1
198934,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",137.0,95,10,172.0,8.4,8.7,1
198935,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",137.0,94,10,172.0,8.1,8.7,1
198936,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",136.0,93,10,172.0,8.0,8.8,1
198937,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",132.0,92,10,172.0,8.6,8.6,1
198938,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",131.0,91,10,172.0,8.5,8.6,1
198939,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",129.0,90,10,172.0,8.6,8.6,1
198940,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",125.0,89,10,172.0,9.1,8.4,1
198941,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",125.0,88,10,172.0,8.8,8.5,1
198942,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",124.0,87,10,172.0,8.7,8.6,1
198943,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",123.0,86,10,172.0,8.6,8.6,1
198944,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",122.0,85,10,172.0,8.6,8.6,1
198945,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",122.0,84,10,172.0,8.3,8.7,1
198946,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",121.0,83,10,172.0,8.3,8.7,1
198947,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",117.0,82,10,172.0,8.7,8.6,1
198948,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",115.0,81,10,172.0,8.8,8.5,1
198949,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",115.0,80,10,172.0,8.6,8.6,1
198950,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",111.0,79,10,172.0,8.9,8.4,1
198951,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",109.0,78,10,172.0,9.0,8.4,1
198952,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",109.0,77,10,172.0,8.8,8.5,1
198953,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",108.0,76,10,172.0,8.7,8.5,1
198954,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",107.0,75,10,172.0,8.7,8.6,1
198955,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",106.0,74,10,172.0,8.6,8.6,1
198956,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",105.0,73,10,172.0,8.6,8.6,1
198957,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",105.0,72,10,172.0,8.4,8.8,1
198958,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",101.0,71,10,172.0,8.7,8.5,1
198959,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",99.0,70,10,172.0,8.8,8.5,1
198960,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",98.0,69,10,172.0,8.7,8.5,1
198961,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",92.0,68,10,172.0,9.2,8.1,1
198962,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",92.0,67,10,172.0,9.1,8.2,1
198963,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",88.0,66,10,172.0,9.3,8.0,1
198964,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",87.0,65,10,172.0,9.3,8.0,1
198965,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",86.0,64,10,172.0,9.2,8.1,1
198966,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",82.0,63,10,172.0,9.5,7.8,1
198967,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",82.0,62,10,172.0,9.3,7.9,1
198968,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",81.0,61,10,172.0,9.3,8.0,1
198969,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",81.0,60,10,172.0,9.1,8.1,1
198970,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",80.0,59,10,172.0,9.0,8.1,1
198971,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",79.0,58,10,172.0,9.0,8.2,1
198972,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",77.0,57,10,172.0,9.0,8.1,1
198973,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",76.0,56,10,172.0,9.0,8.1,1
198974,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",74.0,55,10,172.0,9.0,8.1,1
198975,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",72.0,54,10,172.0,9.1,8.0,1
198976,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",71.0,53,10,172.0,9.0,8.0,1
198977,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",70.0,52,10,172.0,9.0,8.1,1
198978,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",66.0,51,10,172.0,9.2,7.8,1
198979,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",62.0,50,10,172.0,9.4,7.4,1
198980,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",58.0,49,10,172.0,9.6,7.1,1
198981,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",57.0,48,10,172.0,9.6,7.1,1
198982,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",53.0,47,10,172.0,9.8,6.8,1
198983,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",52.0,46,10,172.0,9.7,6.8,1
198984,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",51.0,45,10,172.0,9.7,6.8,1
198985,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",47.0,44,10,172.0,9.9,6.4,1
198986,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",43.0,43,10,172.0,10.1,6.0,1
198987,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",43.0,42,9,172.0,9.9,6.1,1
198988,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",42.0,41,9,172.0,9.9,6.1,1
198989,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",38.0,40,9,172.0,10.0,5.7,1
198990,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",37.0,39,9,172.0,10.0,5.7,1
198991,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",36.0,38,9,172.0,10.0,5.7,1
198992,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",36.0,37,9,172.0,9.8,5.8,1
198993,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",35.0,36,9,172.0,9.8,5.8,1
198994,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",34.0,35,9,172.0,9.7,5.8,1
198995,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",30.0,35,9,172.0,10.0,5.1,1
198996,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",29.0,34,9,172.0,10.0,5.1,1
198997,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",28.0,33,9,172.0,9.9,5.1,1
198998,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",24.0,32,9,172.0,10.1,4.5,1
198999,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",24.0,31,8,172.0,10.0,4.6,1
199000,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",24.0,30,7,172.0,9.9,4.8,1
199001,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",24.0,29,7,172.0,9.8,5.0,1
199002,Chennai Super Kings,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",23.0,28,7,172.0,9.7,4.9,1
